BoxNum,Position,Data,pos-2,pos6,pos13,pos19,pos27,pos33,pos34,pos35,pos36,pos37,pos38,pos42,pos-2,pos6,pos13,pos19,pos27,pos33,pos34,pos35,pos36,pos37,pos38,pos42
20:36:14,,35,0.83,0.01,,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.63,0.01,-0.08,
20:37:03,,35,0.83,0.01,,-0.07,-0.02,
20:37:09,,35,0.83,0.01,,-0.07,-0.02,
20:37:14,,35,0.83,0.01,,-0.07,-0.02,
20:40:56,,35,0.83,0.01,,-0.07,-0.02,
