14:00:25,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
14:13:27,5,34,0.77,-0.02,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
14:13:48,1,35,0.79,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
14:20:58,2,36,0.73,0.02,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
14:23:10,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
14:24:59,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
14:25:01,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
14:25:02,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
14:25:03,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
14:25:06,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
