Timer,BoxNum,Position,Data,pos-2,pos6,pos13,pos19,pos27,pos33,pos34,pos35,pos36,pos37,pos38,pos42,pos-2,pos6,pos13,pos19,pos27,pos33,pos34,pos35,pos36,pos37,pos38,pos42
17:57:22,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
18:02:54,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
18:02:55,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
18:02:55,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
18:02:57,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
18:02:57,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
18:02:59,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
18:03:00,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
18:03:01,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
18:55:49,1,37,0.85,0.03,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:55:52,1,37,0.85,0.03,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:55:52,1,37,0.85,0.03,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:55:53,1,37,0.85,0.03,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:55:54,1,37,0.85,0.03,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:55:54,1,37,0.85,0.03,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:10,3,34,0.78,0.02,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:12,3,34,0.78,0.02,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:12,3,34,0.78,0.02,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:13,3,34,0.78,0.02,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:14,3,34,0.78,0.02,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:31,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:33,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:34,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:34,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:35,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:35,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:36,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:36,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:38,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:39,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:40,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:45,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:45,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:46,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:46,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:47,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:47,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:48,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:49,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:49,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:50,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:50,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:50,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:51,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:51,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:52,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:52,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:53,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:53,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:53,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:54,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:54,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:55,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:55,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:56,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:56,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:56,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:57,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:57,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:58,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:56:58,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:57:04,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:57:07,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
18:57:08,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
19:57:19,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
19:57:56,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
19:57:57,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
19:58:13,1,37,0.85,0.03,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
19:58:14,1,37,0.85,0.03,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
19:58:34,3,34,0.78,0.02,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
19:58:35,3,34,0.78,0.02,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
